000e 001c 0017 0000 0000 0000 0032 00ae 008b 0029 0027 0040 0000 0000 0078 0002 0000 0042 0005 0000 0000 0000 0023 0012 0000 0000 0018 0023 0035 0000 0000 0000 0000 0017 0071 0054 0006 0000 0000 0000 001d 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 001b 0000 0000 0000 0000 0000 0003 0015 0000 0000 0006 0004 0000 0004 0013 0000 0000 0004 001b 0001 0000 0000 000f 0002 000f 000d 0000 0000 0000 0000 0000 0006 001c 0009 0000 001a 0000 0000 0008 0000 0014 002f 0000 0000 0016 0000 000f 0000 0000 0015 0028 003e 001a 0000 0000 0000 0013 0000 0000 0000 000e 000d 0000 0024 0046 0000 0000 0005 0000 0000 0016 0016 0001 0000 0039 0000 0000 0023 0008 002b 0018 0000 0000 0022 0006 0000 0005 0013 0000 002e 0014 0003 0048 0043 0000 0000 001a 0000 0000 0000 0000 0050 0063 0024 0000 0000 0000 0000 0000 0000 0000 0006 0009 0010 0000 0002 0025 000f 0000 0000 0014 0000 0000 000b 0002 0000 0000 000b 0000 0000 0012 0004 0000 000d 000d 0010 0006 0000 0000 0014 000d 0000 0000 000b 0016 0022 0002 0000 0000 000a 0001 0000 0000 0000 0000 0000 0000 0015 000b 0000 001d 0009 0066 0075 0000 0000 001b 0000 0009 000e 0000 0029 0022 002a 0022 0011 002c 0000 0000 0002 0000 0000 003c 001a 0000 0000 0000 0000 0000 0018 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 000b 0001 0000 000b 0019 0000 0000 0000 0000 0000 0005 000b 0000 0002 0000 0000 000b 000b 0004 0005 0032 0019 0000 0000 0000 0014 0019 0000 0000 0012 0009 000a 0000 0000 0000 0014 0026 0000 0000 0000 0001 0012 007d 007f 0004 0000 0000 000f 001e 000f 0007 0003 0020 0000 0000 0000 0000 0002 000a 0000 0000 000f 0006 0000
0019 0019 0000 0000 001b 0017 0075 009b 006b 001e 0000 003b 0000 0022 0051 0000 0000 0043 0014 0000 0000 0008 0037 0000 0000 0000 0000 0054 005a 0000 0000 0000 0000 0000 00af 0041 0000 000e 0000 0000 001f 0008 0000 0000 0000 0000 0000 0000 0000 0000 0012 0000 0000 0019 0000 0000 0000 0000 0000 0019 0000 0000 0000 000e 0013 0000 0010 0005 0000 0000 0004 0000 0003 0000 0004 000d 000c 001c 000c 0000 0000 0007 0000 0000 001f 0009 0000 001e 0000 0000 0009 0007 000c 0014 0000 0000 0020 0000 0000 0000 000d 0008 003c 0031 0006 0000 0000 0000 001f 0002 0000 0000 0000 0014 0005 001f 001b 0000 0009 0000 0000 0023 0021 0000 0000 0000 003c 0017 0000 0006 001d 0000 0026 0000 0000 0015 0002 0000 0000 002b 0006 0034 004f 0030 000e 0000 0000 0010 0000 0000 0000 0008 000a 0050 0043 0000 0000 0000 0000 0000 0000 0000 0000 000a 0007 0002 0000 000d 0023 0000 0000 0002 0000 0000 0000 0011 000b 0000 0000 0011 0000 0000 0017 0000 0000 0013 000b 0000 0000 0002 000e 0000 0003 0003 0000 0000 0026 0046 0000 0000 0008 0017 0000 0000 0000 0000 0000 0000 0000 000e 001f 0012 001a 001c 008f 005a 0000 0000 0008 0008 0019 0000 0000 0033 001d 0028 002e 0009 0000 0000 0006 0000 0000 0000 0000 0029 0000 0000 0010 0000 0000 001c 0000 0000 0000 0000 0000 0000 0000 0001 0000 0000 0000 000c 000f 0000 0000 0013 001f 0000 0000 0002 0000 0000 000f 0003 0000 0008 0002 0000 0000 0005 0000 0000 0036 003a 0000 0000 0000 002d 001b 0000 0000 0000 0000 001c 0000 0000 0000 0007 0026 000a 0000 0000 001b 0012 006b 0097 001c 0000 0000 0011 0012 0000 0000 0004 003d 004b 0000 0000 0000 0000 0005 0000 0000 0005 0001 0005
0025 0017 0000 0000 001e 0067 00bf 0041 0034 0028 0000 0046 0003 0030 0049 0000 0000 0000 002d 0016 0000 0017 0042 0000 0000 0000 0000 0010 004e 0024 0000 0024 0000 0000 0076 002c 0000 0015 0000 0000 0025 0001 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0004 002d 0000 0000 0000 0000 0000 0017 0000 0000 0000 0015 000d 0000 0001 0002 0013 0018 0000 0000 0000 0000 0008 0021 0006 001b 001c 0000 0000 0023 0000 0000 001c 0013 0004 0006 0000 0000 001b 0005 000a 000e 0000 0006 001d 0000 0000 0004 0023 0011 0050 0016 0000 0000 0000 0000 002f 0000 0000 0000 0000 0018 0027 001a 0000 0000 0000 0000 0000 003d 0032 0000 0000 0019 0015 001c 0000 0000 0010 0000 002b 0016 0000 0000 0000 0000 0001 0028 0028 004c 004b 0008 0000 0000 0032 000f 0000 0000 0010 0017 000e 0000 0000 0000 0000 0000 0000 0000 000f 0000 0000 0018 0000 0000 0000 001e 001e 0000 0000 0009 0000 0000 0000 000c 000d 0000 0000 0007 0000 000e 0013 0000 000b 0011 0000 0000 0000 000f 0007 0000 0000 0000 0000 0000 003c 0030 0000 0000 000c 0015 0000 0000 0004 0001 0002 0000 0000 000d 0029 0020 0024 0015 0077 0037 0000 0000 0000 0011 0019 0000 0015 001e 000a 0042 003f 0000 0000 0006 0006 0000 0000 0007 0000 0014 0001 0000 000e 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0011 000a 0000 0000 0008 0004 0000 0000 000e 001c 0000 0000 0000 0000 0000 0016 0010 0000 0000 0004 0000 0001 0008 0000 0000 0015 0062 0030 0000 0000 002e 003a 0002 0000 0000 0000 0013 0006 0000 0000 0000 000d 0012 0000 0000 0008 0015 0057 005e 0021 0003 0021 0000 0000 0015 0000 0000 0027 0068 0000 0000 0000 0000 0000 0000 0004 0000 0000 0008
000b 000a 000a 0020 0057 0092 0083 0020 0019 000d 0021 0033 0000 001a 0024 0000 0000 0000 0041 0049 000b 000f 000c 0000 0000 0009 0017 0000 001e 005e 0000 000e 0000 0000 001b 0000 002a 0016 0000 002f 0006 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0001 001f 0038 0000 0000 0000 0000 0000 0014 0000 0000 0000 000a 0000 0000 0000 0000 0026 0032 0000 0000 0001 0000 0000 0011 000e 0019 001d 0000 0000 001e 0000 0000 0025 0013 0000 0000 0009 0000 0015 0001 000d 0010 0000 0004 0003 0000 0000 0014 001c 002e 0059 0000 0000 0000 0000 0006 002d 0000 0000 0000 0000 0013 002f 000b 0000 0000 0000 000f 0000 0033 003f 0000 0000 0024 0000 0004 0000 0000 0011 0007 000a 0024 0000 0000 0000 0002 0019 001c 0036 0042 0000 0000 0000 0008 0049 0004 0000 001e 0000 0000 0000 0000 0000 0000 0001 0000 0000 0000 0025 001e 0000 0013 0000 0000 0009 002c 0000 0000 0000 000a 0000 0000 0000 000a 0007 0001 0002 0000 000b 001b 0000 0000 0035 0005 0000 0002 0000 0002 0000 0000 0000 0000 000c 001b 001d 0000 0000 0000 000f 0011 0000 0000 000d 000c 0015 0003 0000 0001 0025 004a 0019 0000 0066 0023 0000 002a 0000 0007 0026 0007 0000 0000 0018 0065 0043 0000 0000 0000 0000 0000 0000 0017 0024 0000 0000 0005 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 000a 0012 0005 0000 0000 0004 0003 0000 0000 000a 0014 0000 0000 0000 0000 000b 000a 0006 0005 0000 0002 0006 0008 0000 0000 0000 0007 006c 003f 0000 0000 0000 003f 001b 0000 0000 0000 0000 0026 0004 0000 0000 0000 000d 0000 0000 0000 0012 0030 004a 0039 0025 0049 0000 0000 0033 0015 0000 0008 006b 0001 0000 0000 0000 0000 0000 0007 0000 0000 0005
0000 000b 0018 0058 00a1 007e 0042 002a 0000 0000 003b 003a 0000 000d 0021 0000 0000 0010 0036 0031 0000 0000 0000 0011 0016 0000 0034 0000 0000 005c 0000 000a 0026 001a 0030 0000 0000 0000 0000 005e 001f 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0010 0022 0026 0000 0000 0000 0000 0000 0019 000c 0000 0000 0000 0000 0000 0006 0009 001e 0033 0000 0000 0004 0000 0000 0000 0001 0000 0011 000e 0000 0000 0000 0006 0032 000b 0000 0000 0012 0007 0000 000f 0025 0000 0000 0001 0000 0000 0000 0009 0000 004c 0057 0000 0000 0000 0000 0011 0021 0000 0000 0000 0007 0006 0037 0000 0000 0000 0000 000d 0009 001e 0029 0000 0000 0008 0000 0000 0000 0000 0009 0000 0000 0010 000b 0000 0000 0016 002e 003d 0020 0000 0000 0003 0024 000e 0027 0026 0007 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 000e 001d 0013 0000 0005 0000 0000 0019 0009 0000 0000 0000 000f 0000 0000 0001 000b 0005 0004 0005 0000 0014 000b 0000 0000 0026 0002 0000 0004 0000 0000 0008 0000 0000 0000 0011 0026 0000 0000 0009 0000 0007 0007 0000 0000 0002 0019 0032 0003 0000 0000 002d 005f 0000 0000 0057 0005 0000 0048 0000 0003 001b 0000 0000 002b 0042 0043 0038 000c 0006 0000 0000 0000 0000 0004 002e 0012 0000 0000 0000 0000 0000 0000 0000 0000 0000 000f 0000 0000 000e 000e 0000 0000 0000 0005 000f 0007 0000 0000 000a 0000 0000 0002 0005 000c 0000 0000 0003 0002 0008 0001 0001 0000 0000 0000 000b 0045 001b 0008 0004 0000 001f 001c 0000 0000 0000 0000 002d 000b 0000 0000 0000 0006 0000 0000 0008 0003 0011 0059 006b 0018 0010 0000 0000 0018 001d 0000 0000 0099 003f 0000 0000 0000 0000 0000 0000 0000 0000 0005
000a 003b 0028 0044 008b 0086 004a 0013 0000 0000 0040 0030 0000 000b 0030 0000 0023 0013 0006 0000 0000 0006 0000 0010 0008 0000 003f 0000 0003 0055 0000 001d 0000 0033 0059 0000 0000 0000 0000 0044 0052 0005 0000 0000 0000 0000 0000 000e 0000 0000 000e 001d 0000 0000 0000 0018 0000 0000 0000 0023 0002 0000 0000 0000 0000 0000 0002 0005 000c 0021 0000 0000 0005 0000 0010 0019 0000 0000 000e 000b 0003 0000 0000 0012 0040 0019 0000 0000 000a 0005 0000 0020 0032 0000 0000 0000 0000 0004 0017 0000 0000 004e 0044 0000 0000 0000 0000 0009 000e 0000 0000 0000 0009 0001 003d 000d 0000 000c 0000 0000 0021 0014 0007 0018 0003 0000 0000 0009 0007 0003 0000 0000 0000 0006 0016 0000 0000 0028 002d 0045 001c 0000 0000 0037 0038 000e 002a 0004 0000 0000 0000 0000 0000 0000 0004 0000 0000 0000 0002 0020 000f 0000 0000 0000 000c 0016 0006 0000 0000 0000 0000 000d 0001 0000 0007 000c 0005 0009 0009 0000 0000 0000 0014 000e 0000 0000 0000 0000 0000 0000 0000 0000 0000 000c 0009 0013 0000 0000 000c 000f 0003 0000 0000 0005 0000 001e 0025 0000 0000 0000 0072 0048 0000 0000 003b 0000 0001 003b 000a 001a 0000 0000 0000 006b 0054 0028 0019 0000 000e 0000 0000 0000 0000 0000 0018 000a 0000 0000 0000 0000 0000 0000 0000 0000 0000 000f 0009 0007 0000 0000 0000 0000 0000 0001 000e 0012 0000 0000 000c 0000 0000 0013 0008 0000 0000 0000 0006 000c 000a 0000 0000 0011 0000 0000 0003 002d 000a 0005 0016 001d 001f 0001 0000 0000 0000 0000 0019 0006 0000 0000 000f 0002 0000 000b 0003 0000 0001 0036 0094 0045 0000 0014 0000 0000 002a 0000 0000 008b 0069 0000 0000 002e 0000 0000 0000 0000 0000 0000
002d 004e 0041 003e 0061 006a 0005 0000 0000 0000 005e 0023 0000 0015 0000 0018 0041 0000 0000 0000 001d 001b 0000 0000 0001 003b 0032 0000 000e 002f 0000 0025 0000 0024 0034 0000 0000 0000 0017 0008 0030 0000 0000 0000 0000 0000 0000 0016 0000 0000 0022 0021 0000 0000 0000 000e 0000 0000 0012 0022 0000 0000 0001 0000 0000 0007 0001 0000 0001 000c 0000 0000 0018 0002 001b 002b 0000 0000 000a 0000 0000 0000 0000 000b 003b 0024 0000 0000 0000 000d 0000 000a 0016 0000 0003 0003 0000 0000 0009 0004 0014 002f 002b 0000 0000 0000 0000 0000 0000 0000 0000 0000 000f 0000 0032 0021 0000 000b 0000 0000 0025 0007 0000 002a 0009 0000 0000 0000 0013 0009 0000 0000 0000 0013 0014 0000 0017 0037 0013 0008 0024 0000 0000 0039 0036 001f 000b 0000 0000 0000 0000 0000 0000 0005 0011 0000 0000 0000 0000 001f 0009 0000 0000 000c 0002 0000 0000 0000 0000 0000 0000 0007 0009 0000 000c 000b 0000 000c 0004 0000 0000 0000 0020 000d 0000 0000 0000 0005 0007 0000 0000 0005 000a 001a 0007 0000 0004 0000 000c 0017 0000 0000 0001 0000 0000 0018 0010 0017 0025 0002 007d 0028 0000 0014 0030 0003 0014 000e 0018 0013 0000 0000 0000 0049 0058 0017 0000 0000 0000 0007 0000 0002 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0008 0000 0000 0000 0017 0013 0000 0000 0003 0000 0000 0000 0005 0012 0000 0006 0011 0000 0000 000b 0005 0000 0002 0007 0009 0006 0000 0000 0004 0015 0000 0000 0005 0018 0005 000a 0018 0036 001b 0000 0005 0012 0000 0000 000c 0000 0000 0000 0001 0000 0000 0028 0000 0000 000e 000a 006c 0076 0027 001f 0000 0000 0040 0000 0000 0044 004d 0000 0000 004c 0000 0000 0000 0000 0000 0000
0036 0031 002e 0059 0056 0019 0000 0011 0000 0000 0063 003a 0023 0017 0000 0014 0024 0000 0000 0000 0020 0005 0000 0000 002f 0017 0023 0024 0000 0000 0011 005a 0000 0000 0015 0000 0000 0000 0018 0000 0000 0000 0000 0000 0001 0000 0000 0023 0011 0005 0000 000d 0008 0000 0000 0000 0000 0000 0021 0015 0000 0000 0010 0000 0000 0031 0005 0000 0000 0009 0005 0000 002c 0000 0000 001c 0000 0000 000a 000e 0000 0000 0005 0014 001b 0010 0024 0000 0000 0023 0000 0000 0000 0000 0003 0017 0000 0000 000b 0007 001d 0022 0012 0008 0000 0000 000c 0000 0000 0000 0000 000b 0007 0000 003a 0020 0000 0006 0000 0000 0011 0000 001e 000c 0000 0000 0000 0000 000c 000e 0010 0000 0000 001d 0014 0000 0024 003c 0004 0000 0010 003b 0000 0002 002e 0019 0000 0000 0000 0000 0000 0000 0010 0009 000c 0013 0000 0000 0000 0017 0000 0000 0022 0019 0000 0000 0002 0000 0000 0000 0000 000a 000b 0000 0006 0008 0005 0005 0000 0000 0000 0005 0025 000f 0000 0000 0000 000a 0000 0001 0000 0000 0014 0019 0000 0000 0005 0000 0010 001b 0000 0000 0007 0000 0009 0004 0007 0030 0047 0016 0028 0000 0000 0051 003f 0000 0000 0010 0000 0000 0000 0000 0008 0010 0038 0000 0000 0000 0000 0038 0036 0000 0000 0000 0000 0000 0000 0009 0002 0002 0000 0000 000f 0001 0000 0000 000f 0003 0000 0000 0001 0000 0009 0001 0003 0009 0000 0017 0006 0000 0000 0000 0009 0000 0000 0006 0003 0001 0000 0000 000e 0006 0000 0006 0014 0000 0000 0012 002d 0024 0000 0000 002b 0017 0000 0000 0000 0000 0005 0000 0000 0008 0002 001f 0000 0000 001e 0000 0027 0084 0076 0005 0000 0000 0023 0000 0000 0034 0000 0000 0000 0051 0010 0000 0000 0000 0000 0000
001b 001b 0023 003e 003e 0001 0000 0014 0000 0000 0039 0015 0015 0018 0000 001d 0002 0000 0000 0000 0014 0000 0000 0003 0033 0000 0023 0044 0000 0000 0006 0062 0000 0000 0018 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0022 0023 0001 0000 0000 001e 0000 0000 0000 0001 0000 0012 000c 0000 0000 0041 0007 0000 0040 0000 0000 0003 000f 0002 001c 002b 0000 0000 0004 0001 0000 0003 0008 0000 0000 0010 0023 0000 0000 0033 0014 0000 0008 0000 0000 0000 0014 0000 0004 0000 0000 0024 0012 001c 001b 0000 0016 0000 0000 002a 0000 0000 0000 0000 0009 0005 0000 0048 001b 0000 0000 0000 0001 0008 0000 0038 0002 0000 0000 0000 0000 0000 000b 0020 0000 0000 0011 0015 000f 000b 002d 0001 0000 0007 0044 000c 0000 0020 0000 0000 0000 0000 0000 0000 0000 0019 0000 000c 0011 0000 0000 0000 0007 0000 000e 001b 0000 0000 0000 0005 0000 0000 0000 0000 000b 0003 0000 0001 0002 0007 0000 0000 0000 0008 001b 0023 0011 0000 0000 0000 000e 0000 0006 0006 0000 0019 0009 0000 0000 0003 0000 0008 001b 0002 0000 0013 000e 0008 0006 0008 001c 002a 001e 000f 0000 0000 008b 004e 0000 0000 0022 0000 0000 001a 0000 000a 0014 000a 0000 0000 0000 0000 0042 003d 0000 0000 0000 0000 0000 0004 0006 0004 0000 0000 0010 000a 0000 0000 0001 0000 0000 0006 0000 0005 0000 000b 0002 0006 0007 0000 000e 0000 0000 0000 0000 0008 0001 0000 0004 0002 0000 0003 0000 0002 0000 0000 000e 0013 0000 0009 000d 002f 001b 0000 0000 003d 0000 0000 000c 0000 0000 0008 0000 0007 001c 0000 0000 0000 0005 000b 0000 0017 0085 0086 0000 0000 001e 0004 0000 0008 0036 0000 0000 0000 0055 0029 0000 0000 0000 000b 0000
0005 0002 001a 001c 002c 001c 0005 0003 0003 0007 0005 0000 0011 001c 000d 0028 000b 0000 0000 0000 0019 0000 000a 0008 000a 0000 0018 002b 0006 0000 0000 0033 0000 0000 0004 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 001a 0009 0000 0000 0018 0000 0000 0019 0021 0000 0000 0001 0012 000a 0054 0000 0000 0026 0000 0000 0009 0002 0002 0025 000b 0000 0000 0000 0000 0018 0007 0000 0000 0000 000f 0015 0000 000a 0027 0014 0000 0000 0000 0000 0003 001c 0000 0000 0002 0000 0015 0022 001d 0002 0000 000a 0000 0000 0030 0000 0000 0000 0000 0008 000d 0000 0032 000b 0000 0007 0000 0000 000f 0000 0029 0003 0000 0000 0000 0002 0000 0000 001f 0001 0001 0000 0010 0031 0006 0012 0000 0000 0008 0029 0015 0000 0002 0000 0000 0000 0009 0000 0000 0002 000f 0000 000c 0028 0000 0000 0000 0008 001e 000c 0000 0000 0000 0000 0003 0006 0008 0000 0004 0006 0000 0000 0000 0000 0000 0003 0000 000a 0019 001e 0005 0000 0000 0000 0001 000e 0000 0003 0000 0000 000c 000f 0000 0000 0000 0000 0007 0012 0000 0000 001b 0014 000d 0020 0009 0000 0000 0014 0032 0030 0044 0068 002a 0000 0000 000c 0004 0000 002e 0000 0000 0031 000d 0000 0000 0000 0000 0033 0009 0000 0000 0000 0000 0000 000d 0005 0002 0002 0000 0019 000a 0000 0000 0000 0000 000a 0008 0000 000b 0002 0000 000c 0005 0000 0000 0003 0000 0000 0003 0000 0004 0004 0000 0000 0008 0000 0007 0000 0000 0000 0005 0003 000e 000c 000a 0008 000e 001b 0000 0000 002f 0000 0000 0000 0000 0000 0006 0000 0002 0015 0000 0000 0000 0002 0000 0000 0020 0041 0053 0006 0000 001f 0008 0000 0000 0023 0000 0000 0000 003b 0015 0000 0000 0000 0010 0006
0000 0000 0006 0001 002c 003d 0007 0001 0000 000b 0000 0000 0030 000c 0000 0023 0017 0009 0000 0001 0000 0000 0030 0008 0000 0000 001e 0030 0011 0000 0000 0001 0000 002a 001c 0000 0000 0000 0000 0000 0000 0000 0000 0022 0001 0000 000b 0000 0000 0012 0000 0000 000f 0000 0000 002f 0037 0000 0000 000c 001c 0013 002a 0000 0000 0021 0000 0000 0000 0000 0003 0000 0000 0000 000f 0000 0000 0022 000f 0000 0000 0000 0000 0000 0001 0017 001e 000a 000c 0000 0000 0000 0004 000b 0000 0000 0008 000c 0006 0022 0009 0000 0012 0000 0000 0020 0009 0000 0000 0000 0000 0003 0000 0000 001d 0000 0003 0010 0000 0008 001e 0000 000b 0000 0002 0009 0000 0000 0000 0005 0022 0004 0000 0009 0016 0024 000d 0000 0000 0000 0000 0022 0024 0000 0000 0000 0000 0000 000b 0000 0005 0000 0000 0000 0013 0048 0000 0000 0000 0005 0028 0000 0000 0012 0000 0000 0006 000d 0004 0000 000b 000b 0000 0000 0000 0000 0000 0000 0000 0011 0017 000e 0000 0000 0000 0000 0006 000a 000d 0009 0000 0000 0002 0012 000c 0000 0000 0000 0009 000e 0000 0000 0016 0021 0031 0017 0000 0000 0000 0025 0048 004d 0044 0016 0000 0000 0000 0000 0017 0000 002d 0019 0000 0022 000b 0000 0000 0000 0000 0031 0000 0000 0007 0000 0000 0000 0008 000b 0000 0000 0005 000c 0014 000c 0000 0000 0000 0026 0004 0000 0003 0003 0000 001a 0000 0000 000a 0006 0000 0002 0003 0000 0006 0000 0000 0001 000b 0000 0000 0000 0000 0000 0006 0003 0010 0008 0000 000b 0000 0005 0000 000e 0019 0004 0000 0000 0000 0000 0004 0000 0000 000a 0002 0000 0003 0000 0000 0007 0011 0004 0017 0013 0011 0018 0001 000d 0000 0000 0000 0000 0007 001d 0000 0000 0000 000a 000c 000e
0000 0000 0002 0000 002a 003a 0000 0010 0000 0017 0007 0000 0043 0000 0001 001e 000c 0026 0000 0000 0000 0000 0034 0018 0000 0000 003f 0038 0000 0000 0000 0000 0000 001c 002d 0000 0000 0000 0000 0000 0002 0000 0000 001c 0000 0000 001f 000c 0000 0000 0006 0000 0010 0003 0000 001e 001e 0000 0000 0012 001c 0014 0004 0000 0000 0033 0000 0000 0005 0000 0000 0000 0000 0012 000a 0000 0000 000a 0000 0000 0000 0000 0000 0000 0000 0013 0026 0001 0004 0016 0000 0000 0000 0000 0000 0000 0000 0012 000d 002a 0006 0000 0012 0000 0000 0040 0000 0000 0000 0000 0012 0000 0000 000b 0016 0000 0014 000b 0000 0008 0018 000f 0000 0000 0014 0002 0000 0000 0000 0018 0012 0000 0007 002f 001a 0000 0000 0000 0000 0006 0009 0026 000c 0000 0000 0000 0000 0000 000d 0000 001b 0004 0000 0009 000d 001a 0000 0000 0000 0000 000e 0000 0000 000f 0000 0000 0000 0000 0002 0000 0013 000c 0000 0000 0000 0009 0000 0000 000d 000f 0000 0000 0007 0000 0000 0000 0005 0005 000e 0006 0000 0000 000e 000a 0010 0002 0000 0000 0000 000b 0000 0003 000f 002d 003f 0002 0000 0000 0016 0044 0025 0010 0015 0000 0000 0000 0000 0000 0019 0000 0016 0023 0000 0000 0007 0000 0000 0000 0000 001f 0000 0000 0012 0009 0000 0000 0000 001a 0000 0000 0012 0004 0017 002e 0005 0000 0000 0024 0000 0000 0000 000c 0003 0012 0000 0000 000c 0008 0000 0000 0000 0000 0005 0000 0002 0012 000e 0000 0000 0000 0002 0000 0005 0000 0009 0004 0000 0018 0000 0000 000b 000c 0001 000d 001f 0000 0000 0001 0000 0000 0000 0016 0002 0000 0001 0000 0000 0004 0000 0012 0000 0000 001d 000f 000c 0013 0000 0000 0000 0000 0005 0011 0000 0004 0007 0009 0009 0001
0000 0000 0000 000f 0026 001d 0013 000a 0000 0028 0004 0003 002e 0000 001a 001e 000b 0022 0000 0000 0023 0000 0000 001c 0000 0000 0025 000c 0000 0000 000e 001d 0000 0000 0000 0000 0000 000f 0000 0000 000d 0002 0000 0005 0000 0012 001e 0000 0000 0000 0004 0000 000d 0005 000f 000c 0001 001d 0000 0000 0025 0019 0000 0000 0011 0036 0000 0000 0007 0000 0000 0000 0000 0015 0017 0001 0008 0000 0000 0000 0000 0000 0009 0000 0000 0002 0020 0000 0000 0021 0000 0000 0009 0004 0000 0000 0000 0016 0000 0022 0011 0000 000a 0000 0014 0048 0000 0000 0000 0000 0017 0000 0000 0008 0013 000c 0000 000e 0001 0000 0000 001a 000f 0000 0003 0000 0000 000d 0009 0019 0005 0000 0014 003a 0015 0000 0000 0000 000c 001b 003b 0009 0000 0000 0000 0028 0000 0000 0012 0000 0000 0000 0000 000c 0000 000b 0027 000d 0000 0000 0000 0000 0017 0000 0000 0001 0000 0000 0000 0000 0017 000c 0000 0000 0000 0008 0000 0000 000c 000d 0000 0000 0009 0000 0000 0000 000d 0000 0000 0000 0000 0009 001a 0006 0000 000a 0001 0000 0000 0003 0000 000c 000b 0024 0024 0000 0000 0000 0054 0028 0000 0000 0008 0000 0000 0009 0000 0000 0000 0000 0010 0002 0000 0000 0009 0000 0000 0000 0000 000b 0002 0000 0007 0018 0000 0000 0000 001a 0004 0000 0011 000d 0013 0028 0002 0000 0000 0003 0000 0003 0000 001a 0003 0000 0000 0003 0000 0000 000c 0004 0000 0000 0000 0000 0000 000f 0016 0000 0000 0001 0000 0005 0003 0000 0000 0012 0006 0016 0000 0000 0004 0005 0000 0003 002c 0000 0000 0011 0000 0000 000d 001a 0000 0000 0000 0000 0000 0003 0012 001f 0000 0000 0011 0011 001f 0000 0000 0008 0009 0000 0000 000f 0000 000a 0000 000a 000b 0000
0000 0000 0000 0019 0026 001a 003b 0000 0000 0036 000b 0013 0015 0000 001f 0012 000a 0013 0000 0000 002c 0000 0000 0020 000f 0000 0000 0000 0000 0000 0030 001b 0000 0000 0000 0000 000c 0006 0000 0000 0000 0003 0000 0005 0016 0015 0000 0000 0000 0000 0000 0000 0000 0011 0018 0007 0003 0039 000a 0000 0006 0004 0000 0000 0046 003d 0000 0000 000f 000d 0000 0000 0000 0000 001e 0005 0005 0008 0000 0000 0000 0000 000f 0006 0007 0000 0008 000b 0000 000e 0000 0000 0021 0007 0000 0000 0000 0012 0000 0000 0004 0025 0016 0000 0014 004b 0000 0000 0000 0000 0019 0000 0000 000e 0024 0010 0000 0015 0018 0000 0000 000a 001c 0000 0000 0000 0000 0021 0017 0008 0014 0000 0000 001a 000e 0000 0000 001d 002a 0022 001e 0000 0000 0000 0007 0022 0000 0000 0001 0009 0000 0000 0000 0017 0000 000e 002f 0000 0000 0000 0000 0000 0017 0000 0000 0000 0006 0018 0000 0000 0017 000a 0000 0000 0000 0000 0002 0003 0000 000d 0009 0000 0000 0004 0000 0000 0018 0001 0000 0000 0008 000e 000d 0001 0000 0000 0000 0000 000a 0000 0000 0011 0008 0018 0001 0000 0004 002b 0051 0000 0000 0000 0000 0000 0000 0019 0000 0001 0000 0000 0007 0000 0000 0000 0000 0000 0007 0000 0000 000c 0007 0000 0000 0008 0000 0000 0000 0010 0009 000c 0017 0015 0001 0009 0004 0000 0000 0000 0000 000d 000f 0011 0007 0000 0001 000d 0000 0000 0020 000d 0000 0000 0000 0000 0000 0006 0019 0000 0000 0000 0000 0000 0005 0000 000a 0021 0002 0005 0000 0000 0000 0002 0002 0015 001b 0000 0003 0021 0000 0000 0001 0008 000f 0000 0000 0000 0000 0011 000f 000c 0002 0000 0000 0028 000e 0000 0000 002f 000c 0000 0004 0017 0000 0000 0000 0014 0009 0000
